id,grain,campus_ids,address,address_source,zip,parcel_id,type,area,emissions_area,site_energy,reported_eui,calculated_eui,eui_difference,estimated_emissions_kg,estimated_emissions_tonnes,emissions_component_sum,emissions_difference,emissions_components_complete,emissions_intensity,water_intensity,electricity_kwh,status,area_band,energy_eligible,energy_exclusions,emissions_exclusions,quality_flags,review_required,source_sheet,source_row,source_locations,value_states,raw_values,peer_n,peer_median,peer_q1,peer_q3,comparison_eligible,relative_to_peer,peer_percentile,full_gap_kbtu,investigation_candidate
C10002,campus_summary,[],Address unavailable,Unavailable,,,Other,1187924.0,1187924.0,92723157.2,78.1,78.05478902690744,-0.0452109730925514,5030659.314,5030.659314,5030659.313999999,9.313225746154785e-10,False,4.234832627339796,9.08,7828844.7,Not provided,"250,000 and above",False,[],[],"[""emissions_components_incomplete""]",False,Data Disclosure - Campuses,4,"[{""sheet"": ""Data Disclosure - Campuses"", ""row"": 4}, {""sheet"": ""Data Disclosure"", ""row"": 5492}]","{""Reported Gross Floor Area (Sq Ft)"": ""numeric"", ""Reported Enclosed Parking Area (Sq Ft)"": ""missing"", ""BERDO Emissions Gross Floor Area (Sq Ft)"": ""numeric"", ""Total Site Energy Usage (kBtu)"": ""numeric"", ""Energy Star Score"": ""missing"", ""Site EUI (Energy Use Intensity kBtu/ft²)"": ""numeric"", ""Natural Gas Usage (kBtu)"": ""numeric_text"", ""Natural Gas Emissions (kgCO2e)"": ""numeric_text"", ""Electricity Usage (kWh)"": ""numeric_text"", ""Electricity Emissions (kgCO2e)"": ""numeric_text"", ""Renewable System Electricity Usage Onsite (kBtu)"": ""missing"", ""District Hot Water Usage (kBtu)"": ""missing"", ""District Hot Water Emissions (kgCO2e)"": ""missing"", ""District Chilled Water Usage (kBtu)"": ""missing"", ""District Chilled Water Emissions (kgCO2e)"": ""missing"", ""District Steam Usage (kBtu)"": ""missing"", ""District Steam Emissions (kgCO2e)"": ""missing"", ""Fuel Oil 1 Usage (kBtu)"": ""missing"", ""Fuel Oil 1 Emissions (kgCO2e)"": ""missing"", ""Fuel Oil 2 Usage (kBtu)"": ""missing"", ""Fuel Oil 2 Emissions (kgCO2e)"": ""missing"", ""Fuel Oil 4 Usage (kBtu)"": ""missing"", ""Fuel Oil 4 Emissions (kgCO2e)"": ""missing"", ""Fuel Oil 5 and 6 Usage (kBtu)"": ""missing"", ""Fuel Oil 5 and 6 Emissions (kgCO2e)"": ""missing"", ""Propane Usage (kBtu)"": ""missing"", ""Propane Emissions (kgCO2e)"": ""missing"", ""Diesel Usage (kBtu)"": ""numeric_text"", ""Diesel Emissions (kgCO2e)"": ""numeric_text"", ""Kerosene Usage (kBtu)"": ""missing"", ""Kerosene Emissions (kgCO2e)"": ""missing"", ""Water Usage Intensity (Gallons/ft²)"": ""numeric"", ""Estimated Total GHG Emissions (kgCO2e)"": ""numeric_text""}","{""Campus ID"": ""C10002"", ""BERDO IDs in Campus"": ""100308, 102974, 107165, 107166"", ""Reported Gross Floor Area (Sq Ft)"": 1187924.0, ""Reported Enclosed Parking Area (Sq Ft)"": null, ""BERDO Emissions Gross Floor Area (Sq Ft)"": 1187924.0, ""Largest Property Type"": ""Other"", ""All Property Types and GFAs"": null, ""Total Site Energy Usage (kBtu)"": 92723157.2, ""Energy Star Score"": null, ""Site EUI (Energy Use Intensity kBtu/ft²)"": 78.1, ""Natural Gas Usage (kBtu)"": ""65933997"", ""Natural Gas Emissions (kgCO2e)"": ""3501754.581"", ""Electricity Usage (kWh)"": ""7828844.7"", ""Electricity Emissions (kgCO2e)"": ""1523180.025"", ""Renewable System Electricity Usage Onsite (kBtu)"": null, ""District Hot Water Usage (kBtu)"": null, ""District Hot Water Emissions (kgCO2e)"": null, ""District Chilled Water Usage (kBtu)"": null, ""District Chilled Water Emissions (kgCO2e)"": null, ""District Steam Usage (kBtu)"": null, ""District Steam Emissions (kgCO2e)"": null, ""Fuel Oil 1 Usage (kBtu)"": null, ""Fuel Oil 1 Emissions (kgCO2e)"": null, ""Fuel Oil 2 Usage (kBtu)"": null, ""Fuel Oil 2 Emissions (kgCO2e)"": null, ""Fuel Oil 4 Usage (kBtu)"": null, ""Fuel Oil 4 Emissions (kgCO2e)"": null, ""Fuel Oil 5 and 6 Usage (kBtu)"": null, ""Fuel Oil 5 and 6 Emissions (kgCO2e)"": null, ""Propane Usage (kBtu)"": null, ""Propane Emissions (kgCO2e)"": null, ""Diesel Usage (kBtu)"": ""77142"", ""Diesel Emissions (kgCO2e)"": ""5724.708"", ""Kerosene Usage (kBtu)"": null, ""Kerosene Emissions (kgCO2e)"": null, ""Water Usage Intensity (Gallons/ft²)"": 9.08, ""Estimated Total GHG Emissions (kgCO2e)"": ""5030659.314"", ""Reporting Compliance Status"": null, ""First Emissions Compliance Year (Projected)"": 2025.0, ""Community Choice Electricity Participation"": null, ""Renewable Energy Purchased through a Power Purchase Agreement (PPA)"": null, ""Renewable Energy Certificate (REC) Purchase"": null, ""Backup Generator"": null, ""Battery Storage"": null, ""Electric Vehicle (EV) Charging"": null}",1,17.461658941293173,17.461658941293173,17.461658941293173,False,,,,False
C10004,campus_summary,[],Address unavailable,Unavailable,,,Multifamily Housing,59596.0,59596.0,5565401.1,93.4,93.38548056916571,-0.014519430834297964,297762.858,297.762858,297762.858,0.0,False,4.996356433317673,66.56,163642.0,Not provided,"50,000–99,999",False,[],[],"[""emissions_components_incomplete""]",False,Data Disclosure - Campuses,5,"[{""sheet"": ""Data Disclosure - Campuses"", ""row"": 5}, {""sheet"": ""Data Disclosure"", ""row"": 5493}]","{""Reported Gross Floor Area (Sq Ft)"": ""numeric"", ""Reported Enclosed Parking Area (Sq Ft)"": ""missing"", ""BERDO Emissions Gross Floor Area (Sq Ft)"": ""numeric"", ""Total Site Energy Usage (kBtu)"": ""numeric"", ""Energy Star Score"": ""numeric"", ""Site EUI (Energy Use Intensity kBtu/ft²)"": ""numeric"", ""Natural Gas Usage (kBtu)"": ""numeric_text"", ""Natural Gas Emissions (kgCO2e)"": ""numeric_text"", ""Electricity Usage (kWh)"": ""numeric_text"", ""Electricity Emissions (kgCO2e)"": ""numeric_text"", ""Renewable System Electricity Usage Onsite (kBtu)"": ""missing"", ""District Hot Water Usage (kBtu)"": ""missing"", ""District Hot Water Emissions (kgCO2e)"": ""missing"", ""District Chilled Water Usage (kBtu)"": ""missing"", ""District Chilled Water Emissions (kgCO2e)"": ""missing"", ""District Steam Usage (kBtu)"": ""missing"", ""District Steam Emissions (kgCO2e)"": ""missing"", ""Fuel Oil 1 Usage (kBtu)"": ""missing"", ""Fuel Oil 1 Emissions (kgCO2e)"": ""missing"", ""Fuel Oil 2 Usage (kBtu)"": ""missing"", ""Fuel Oil 2 Emissions (kgCO2e)"": ""missing"", ""Fuel Oil 4 Usage (kBtu)"": ""missing"", ""Fuel Oil 4 Emissions (kgCO2e)"": ""missing"", ""Fuel Oil 5 and 6 Usage (kBtu)"": ""missing"", ""Fuel Oil 5 and 6 Emissions (kgCO2e)"": ""missing"", ""Propane Usage (kBtu)"": ""missing"", ""Propane Emissions (kgCO2e)"": ""missing"", ""Diesel Usage (kBtu)"": ""missing"", ""Diesel Emissions (kgCO2e)"": ""missing"", ""Kerosene Usage (kBtu)"": ""missing"", ""Kerosene Emissions (kgCO2e)"": ""missing"", ""Water Usage Intensity (Gallons/ft²)"": ""numeric"", ""Estimated Total GHG Emissions (kgCO2e)"": ""numeric_text""}","{""Campus ID"": ""C10004"", ""BERDO IDs in Campus"": ""100382, 100383"", ""Reported Gross Floor Area (Sq Ft)"": 59596.0, ""Reported Enclosed Parking Area (Sq Ft)"": null, ""BERDO Emissions Gross Floor Area (Sq Ft)"": 59596.0, ""Largest Property Type"": ""Multifamily Housing"", ""All Property Types and GFAs"": null, ""Total Site Energy Usage (kBtu)"": 5565401.1, ""Energy Star Score"": 30.0, ""Site EUI (Energy Use Intensity kBtu/ft²)"": 93.4, ""Natural Gas Usage (kBtu)"": ""5007054.6"", ""Natural Gas Emissions (kgCO2e)"": ""265924.67"", ""Electricity Usage (kWh)"": ""163642"", ""Electricity Emissions (kgCO2e)"": ""31838.188"", ""Renewable System Electricity Usage Onsite (kBtu)"": null, ""District Hot Water Usage (kBtu)"": null, ""District Hot Water Emissions (kgCO2e)"": null, ""District Chilled Water Usage (kBtu)"": null, ""District Chilled Water Emissions (kgCO2e)"": null, ""District Steam Usage (kBtu)"": null, ""District Steam Emissions (kgCO2e)"": null, ""Fuel Oil 1 Usage (kBtu)"": null, ""Fuel Oil 1 Emissions (kgCO2e)"": null, ""Fuel Oil 2 Usage (kBtu)"": null, ""Fuel Oil 2 Emissions (kgCO2e)"": null, ""Fuel Oil 4 Usage (kBtu)"": null, ""Fuel Oil 4 Emissions (kgCO2e)"": null, ""Fuel Oil 5 and 6 Usage (kBtu)"": null, ""Fuel Oil 5 and 6 Emissions (kgCO2e)"": null, ""Propane Usage (kBtu)"": null, ""Propane Emissions (kgCO2e)"": null, ""Diesel Usage (kBtu)"": null, ""Diesel Emissions (kgCO2e)"": null, ""Kerosene Usage (kBtu)"": null, ""Kerosene Emissions (kgCO2e)"": null, ""Water Usage Intensity (Gallons/ft²)"": 66.56, ""Estimated Total GHG Emissions (kgCO2e)"": ""297762.858"", ""Reporting Compliance Status"": null, ""First Emissions Compliance Year (Projected)"": 2030.0, ""Community Choice Electricity Participation"": null, ""Renewable Energy Purchased through a Power Purchase Agreement (PPA)"": null, ""Renewable Energy Certificate (REC) Purchase"": null, ""Backup Generator"": null, ""Battery Storage"": null, ""Electric Vehicle (EV) Charging"": null}",266,57.27094736867103,41.548928626119505,72.61095746052767,False,,,,False
C10008,campus_summary,[],Address unavailable,Unavailable,,,Medical Office,91337.0,91337.0,6014012.3,65.8,65.84420661944229,0.044206619442292094,334241.53,334.24153,334241.53,0.0,False,3.6594318841214406,,1111520.9,Not provided,"50,000–99,999",False,[],[],"[""emissions_components_incomplete""]",False,Data Disclosure - Campuses,6,"[{""sheet"": ""Data Disclosure - Campuses"", ""row"": 6}, {""sheet"": ""Data Disclosure"", ""row"": 5494}]","{""Reported Gross Floor Area (Sq Ft)"": ""numeric"", ""Reported Enclosed Parking Area (Sq Ft)"": ""missing"", ""BERDO Emissions Gross Floor Area (Sq Ft)"": ""numeric"", ""Total Site Energy Usage (kBtu)"": ""numeric"", ""Energy Star Score"": ""missing"", ""Site EUI (Energy Use Intensity kBtu/ft²)"": ""numeric"", ""Natural Gas Usage (kBtu)"": ""numeric_text"", ""Natural Gas Emissions (kgCO2e)"": ""numeric_text"", ""Electricity Usage (kWh)"": ""numeric_text"", ""Electricity Emissions (kgCO2e)"": ""numeric_text"", ""Renewable System Electricity Usage Onsite (kBtu)"": ""missing"", ""District Hot Water Usage (kBtu)"": ""missing"", ""District Hot Water Emissions (kgCO2e)"": ""missing"", ""District Chilled Water Usage (kBtu)"": ""missing"", ""District Chilled Water Emissions (kgCO2e)"": ""missing"", ""District Steam Usage (kBtu)"": ""missing"", ""District Steam Emissions (kgCO2e)"": ""missing"", ""Fuel Oil 1 Usage (kBtu)"": ""missing"", ""Fuel Oil 1 Emissions (kgCO2e)"": ""missing"", ""Fuel Oil 2 Usage (kBtu)"": ""missing"", ""Fuel Oil 2 Emissions (kgCO2e)"": ""missing"", ""Fuel Oil 4 Usage (kBtu)"": ""missing"", ""Fuel Oil 4 Emissions (kgCO2e)"": ""missing"", ""Fuel Oil 5 and 6 Usage (kBtu)"": ""missing"", ""Fuel Oil 5 and 6 Emissions (kgCO2e)"": ""missing"", ""Propane Usage (kBtu)"": ""missing"", ""Propane Emissions (kgCO2e)"": ""missing"", ""Diesel Usage (kBtu)"": ""missing"", ""Diesel Emissions (kgCO2e)"": ""missing"", ""Kerosene Usage (kBtu)"": ""missing"", ""Kerosene Emissions (kgCO2e)"": ""missing"", ""Water Usage Intensity (Gallons/ft²)"": ""missing"", ""Estimated Total GHG Emissions (kgCO2e)"": ""numeric_text""}","{""Campus ID"": ""C10008"", ""BERDO IDs in Campus"": ""101203, 101204"", ""Reported Gross Floor Area (Sq Ft)"": 91337.0, ""Reported Enclosed Parking Area (Sq Ft)"": null, ""BERDO Emissions Gross Floor Area (Sq Ft)"": 91337.0, ""Largest Property Type"": ""Medical Office"", ""All Property Types and GFAs"": null, ""Total Site Energy Usage (kBtu)"": 6014012.3, ""Energy Star Score"": null, ""Site EUI (Energy Use Intensity kBtu/ft²)"": 65.8, ""Natural Gas Usage (kBtu)"": ""2221503"", ""Natural Gas Emissions (kgCO2e)"": ""117984.024"", ""Electricity Usage (kWh)"": ""1111520.9"", ""Electricity Emissions (kgCO2e)"": ""216257.506"", ""Renewable System Electricity Usage Onsite (kBtu)"": null, ""District Hot Water Usage (kBtu)"": null, ""District Hot Water Emissions (kgCO2e)"": null, ""District Chilled Water Usage (kBtu)"": null, ""District Chilled Water Emissions (kgCO2e)"": null, ""District Steam Usage (kBtu)"": null, ""District Steam Emissions (kgCO2e)"": null, ""Fuel Oil 1 Usage (kBtu)"": null, ""Fuel Oil 1 Emissions (kgCO2e)"": null, ""Fuel Oil 2 Usage (kBtu)"": null, ""Fuel Oil 2 Emissions (kgCO2e)"": null, ""Fuel Oil 4 Usage (kBtu)"": null, ""Fuel Oil 4 Emissions (kgCO2e)"": null, ""Fuel Oil 5 and 6 Usage (kBtu)"": null, ""Fuel Oil 5 and 6 Emissions (kgCO2e)"": null, ""Propane Usage (kBtu)"": null, ""Propane Emissions (kgCO2e)"": null, ""Diesel Usage (kBtu)"": null, ""Diesel Emissions (kgCO2e)"": null, ""Kerosene Usage (kBtu)"": null, ""Kerosene Emissions (kgCO2e)"": null, ""Water Usage Intensity (Gallons/ft²)"": null, ""Estimated Total GHG Emissions (kgCO2e)"": ""334241.53"", ""Reporting Compliance Status"": null, ""First Emissions Compliance Year (Projected)"": 2025.0, ""Community Choice Electricity Participation"": null, ""Renewable Energy Purchased through a Power Purchase Agreement (PPA)"": null, ""Renewable Energy Certificate (REC) Purchase"": null, ""Backup Generator"": null, ""Battery Storage"": null, ""Electric Vehicle (EV) Charging"": null}",6,135.2025673981799,82.91255341388685,186.11293564296545,False,,,,False
C10010,campus_summary,[],Address unavailable,Unavailable,,,Urgent Care/Clinic/Other Outpatient,1661829.0,1661829.0,545139208.2,328.0,328.03568128850804,0.03568128850804442,34470311.85,34470.31185,34470311.847,0.00299999862909317,False,20.742393982774402,,37101401.8,Not provided,"250,000 and above",False,[],[],"[""emissions_components_incomplete""]",False,Data Disclosure - Campuses,7,"[{""sheet"": ""Data Disclosure - Campuses"", ""row"": 7}, {""sheet"": ""Data Disclosure"", ""row"": 5495}]","{""Reported Gross Floor Area (Sq Ft)"": ""numeric"", ""Reported Enclosed Parking Area (Sq Ft)"": ""missing"", ""BERDO Emissions Gross Floor Area (Sq Ft)"": ""numeric"", ""Total Site Energy Usage (kBtu)"": ""numeric"", ""Energy Star Score"": ""missing"", ""Site EUI (Energy Use Intensity kBtu/ft²)"": ""numeric"", ""Natural Gas Usage (kBtu)"": ""numeric_text"", ""Natural Gas Emissions (kgCO2e)"": ""numeric_text"", ""Electricity Usage (kWh)"": ""numeric_text"", ""Electricity Emissions (kgCO2e)"": ""numeric_text"", ""Renewable System Electricity Usage Onsite (kBtu)"": ""missing"", ""District Hot Water Usage (kBtu)"": ""missing"", ""District Hot Water Emissions (kgCO2e)"": ""missing"", ""District Chilled Water Usage (kBtu)"": ""numeric_text"", ""District Chilled Water Emissions (kgCO2e)"": ""numeric_text"", ""District Steam Usage (kBtu)"": ""numeric_text"", ""District Steam Emissions (kgCO2e)"": ""numeric_text"", ""Fuel Oil 1 Usage (kBtu)"": ""missing"", ""Fuel Oil 1 Emissions (kgCO2e)"": ""missing"", ""Fuel Oil 2 Usage (kBtu)"": ""missing"", ""Fuel Oil 2 Emissions (kgCO2e)"": ""missing"", ""Fuel Oil 4 Usage (kBtu)"": ""missing"", ""Fuel Oil 4 Emissions (kgCO2e)"": ""missing"", ""Fuel Oil 5 and 6 Usage (kBtu)"": ""missing"", ""Fuel Oil 5 and 6 Emissions (kgCO2e)"": ""missing"", ""Propane Usage (kBtu)"": ""missing"", ""Propane Emissions (kgCO2e)"": ""missing"", ""Diesel Usage (kBtu)"": ""missing"", ""Diesel Emissions (kgCO2e)"": ""missing"", ""Kerosene Usage (kBtu)"": ""missing"", ""Kerosene Emissions (kgCO2e)"": ""missing"", ""Water Usage Intensity (Gallons/ft²)"": ""missing"", ""Estimated Total GHG Emissions (kgCO2e)"": ""numeric_text""}","{""Campus ID"": ""C10010"", ""BERDO IDs in Campus"": ""101753, 101754, 102612, 102615, 102616, 102617"", ""Reported Gross Floor Area (Sq Ft)"": 1661829.0, ""Reported Enclosed Parking Area (Sq Ft)"": null, ""BERDO Emissions Gross Floor Area (Sq Ft)"": 1661829.0, ""Largest Property Type"": ""Urgent Care/Clinic/Other Outpatient"", ""All Property Types and GFAs"": null, ""Total Site Energy Usage (kBtu)"": 545139208.2, ""Energy Star Score"": null, ""Site EUI (Energy Use Intensity kBtu/ft²)"": 328.0, ""Natural Gas Usage (kBtu)"": ""762374.8"", ""Natural Gas Emissions (kgCO2e)"": ""40489.726"", ""Electricity Usage (kWh)"": ""37101401.8"", ""Electricity Emissions (kgCO2e)"": ""9497958.861"", ""Renewable System Electricity Usage Onsite (kBtu)"": null, ""District Hot Water Usage (kBtu)"": null, ""District Hot Water Emissions (kgCO2e)"": null, ""District Chilled Water Usage (kBtu)"": ""164375870"", ""District Chilled Water Emissions (kgCO2e)"": ""8105374.15"", ""District Steam Usage (kBtu)"": ""253410980.6"", ""District Steam Emissions (kgCO2e)"": ""16826489.11"", ""Fuel Oil 1 Usage (kBtu)"": null, ""Fuel Oil 1 Emissions (kgCO2e)"": null, ""Fuel Oil 2 Usage (kBtu)"": null, ""Fuel Oil 2 Emissions (kgCO2e)"": null, ""Fuel Oil 4 Usage (kBtu)"": null, ""Fuel Oil 4 Emissions (kgCO2e)"": null, ""Fuel Oil 5 and 6 Usage (kBtu)"": null, ""Fuel Oil 5 and 6 Emissions (kgCO2e)"": null, ""Propane Usage (kBtu)"": null, ""Propane Emissions (kgCO2e)"": null, ""Diesel Usage (kBtu)"": null, ""Diesel Emissions (kgCO2e)"": null, ""Kerosene Usage (kBtu)"": null, ""Kerosene Emissions (kgCO2e)"": null, ""Water Usage Intensity (Gallons/ft²)"": null, ""Estimated Total GHG Emissions (kgCO2e)"": ""34470311.85"", ""Reporting Compliance Status"": null, ""First Emissions Compliance Year (Projected)"": 2025.0, ""Community Choice Electricity Participation"": null, ""Renewable Energy Purchased through a Power Purchase Agreement (PPA)"": null, ""Renewable Energy Certificate (REC) Purchase"": null, ""Backup Generator"": null, ""Battery Storage"": null, ""Electric Vehicle (EV) Charging"": null}",1,148.44537491525423,148.44537491525423,148.44537491525423,False,,,,False
C10011,campus_summary,[],Address unavailable,Unavailable,,,K-12 School,216786.0,216786.0,21473538.6,99.1,99.05408375079573,-0.045916249204267956,1142182.756,1142.1827560000002,1142182.756,0.0,False,5.26871087616359,8.89,129084.7,Not provided,"100,000–249,999",False,[],[],"[""emissions_components_incomplete""]",False,Data Disclosure - Campuses,8,"[{""sheet"": ""Data Disclosure - Campuses"", ""row"": 8}, {""sheet"": ""Data Disclosure"", ""row"": 5496}]","{""Reported Gross Floor Area (Sq Ft)"": ""numeric"", ""Reported Enclosed Parking Area (Sq Ft)"": ""missing"", ""BERDO Emissions Gross Floor Area (Sq Ft)"": ""numeric"", ""Total Site Energy Usage (kBtu)"": ""numeric"", ""Energy Star Score"": ""missing"", ""Site EUI (Energy Use Intensity kBtu/ft²)"": ""numeric"", ""Natural Gas Usage (kBtu)"": ""numeric_text"", ""Natural Gas Emissions (kgCO2e)"": ""numeric_text"", ""Electricity Usage (kWh)"": ""numeric_text"", ""Electricity Emissions (kgCO2e)"": ""numeric_text"", ""Renewable System Electricity Usage Onsite (kBtu)"": ""missing"", ""District Hot Water Usage (kBtu)"": ""missing"", ""District Hot Water Emissions (kgCO2e)"": ""missing"", ""District Chilled Water Usage (kBtu)"": ""missing"", ""District Chilled Water Emissions (kgCO2e)"": ""missing"", ""District Steam Usage (kBtu)"": ""missing"", ""District Steam Emissions (kgCO2e)"": ""missing"", ""Fuel Oil 1 Usage (kBtu)"": ""missing"", ""Fuel Oil 1 Emissions (kgCO2e)"": ""missing"", ""Fuel Oil 2 Usage (kBtu)"": ""missing"", ""Fuel Oil 2 Emissions (kgCO2e)"": ""missing"", ""Fuel Oil 4 Usage (kBtu)"": ""missing"", ""Fuel Oil 4 Emissions (kgCO2e)"": ""missing"", ""Fuel Oil 5 and 6 Usage (kBtu)"": ""missing"", ""Fuel Oil 5 and 6 Emissions (kgCO2e)"": ""missing"", ""Propane Usage (kBtu)"": ""missing"", ""Propane Emissions (kgCO2e)"": ""missing"", ""Diesel Usage (kBtu)"": ""missing"", ""Diesel Emissions (kgCO2e)"": ""missing"", ""Kerosene Usage (kBtu)"": ""missing"", ""Kerosene Emissions (kgCO2e)"": ""missing"", ""Water Usage Intensity (Gallons/ft²)"": ""numeric"", ""Estimated Total GHG Emissions (kgCO2e)"": ""numeric_text""}","{""Campus ID"": ""C10011"", ""BERDO IDs in Campus"": ""101822, 107009"", ""Reported Gross Floor Area (Sq Ft)"": 216786.0, ""Reported Enclosed Parking Area (Sq Ft)"": null, ""BERDO Emissions Gross Floor Area (Sq Ft)"": 216786.0, ""Largest Property Type"": ""K-12 School"", ""All Property Types and GFAs"": null, ""Total Site Energy Usage (kBtu)"": 21473538.6, ""Energy Star Score"": null, ""Site EUI (Energy Use Intensity kBtu/ft²)"": 99.1, ""Natural Gas Usage (kBtu)"": ""21033101.8"", ""Natural Gas Emissions (kgCO2e)"": ""1117068.037"", ""Electricity Usage (kWh)"": ""129084.7"", ""Electricity Emissions (kgCO2e)"": ""25114.719"", ""Renewable System Electricity Usage Onsite (kBtu)"": null, ""District Hot Water Usage (kBtu)"": null, ""District Hot Water Emissions (kgCO2e)"": null, ""District Chilled Water Usage (kBtu)"": null, ""District Chilled Water Emissions (kgCO2e)"": null, ""District Steam Usage (kBtu)"": null, ""District Steam Emissions (kgCO2e)"": null, ""Fuel Oil 1 Usage (kBtu)"": null, ""Fuel Oil 1 Emissions (kgCO2e)"": null, ""Fuel Oil 2 Usage (kBtu)"": null, ""Fuel Oil 2 Emissions (kgCO2e)"": null, ""Fuel Oil 4 Usage (kBtu)"": null, ""Fuel Oil 4 Emissions (kgCO2e)"": null, ""Fuel Oil 5 and 6 Usage (kBtu)"": null, ""Fuel Oil 5 and 6 Emissions (kgCO2e)"": null, ""Propane Usage (kBtu)"": null, ""Propane Emissions (kgCO2e)"": null, ""Diesel Usage (kBtu)"": null, ""Diesel Emissions (kgCO2e)"": null, ""Kerosene Usage (kBtu)"": null, ""Kerosene Emissions (kgCO2e)"": null, ""Water Usage Intensity (Gallons/ft²)"": 8.89, ""Estimated Total GHG Emissions (kgCO2e)"": ""1142182.756"", ""Reporting Compliance Status"": null, ""First Emissions Compliance Year (Projected)"": 2025.0, ""Community Choice Electricity Participation"": null, ""Renewable Energy Purchased through a Power Purchase Agreement (PPA)"": null, ""Renewable Energy Certificate (REC) Purchase"": null, ""Backup Generator"": null, ""Battery Storage"": null, ""Electric Vehicle (EV) Charging"": null}",34,61.65951582974768,51.7130079776863,75.45166470414112,False,,,,False
